neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,days_since_last_review,log_price
Manhattan,Hell's Kitchen,Entire home/apt,840.0,31,0,0.47,1087,152,0,167.0,6.7345915
Brooklyn,Bedford-Stuyvesant,Private room,67.0,30,0,0.47,31,364,0,167.0,4.2195077
Brooklyn,Bushwick,Private room,67.0,30,0,0.47,22,365,0,167.0,4.2195077
Brooklyn,Bedford-Stuyvesant,Private room,89.0,30,34,2.3,1,357,25,40.0,4.4998097
Brooklyn,Crown Heights,Entire home/apt,427.0,3,26,1.78,2,145,19,16.0,6.059123
Manhattan,Midtown,Entire home/apt,231.0,4,37,2.57,2,237,32,4.0,5.4467373
Manhattan,Upper West Side,Entire home/apt,200.0,30,1,1.0,239,260,1,29.0,5.303305
Manhattan,Washington Heights,Entire home/apt,129.0,30,1,0.08,175,239,1,358.0,4.8675346
Queens,Flushing,Entire home/apt,175.0,30,0,0.47,2,270,0,167.0,5.170484
Brooklyn,Bedford-Stuyvesant,Private room,65.0,30,2,0.15,9,144,1,153.0,4.189655
Brooklyn,Canarsie,Entire home/apt,175.0,2,34,2.38,1,329,30,13.0,5.170484
Brooklyn,Crown Heights,Private room,176.0,1,10,1.63,1,237,10,34.0,5.17615
Brooklyn,Bedford-Stuyvesant,Entire home/apt,305.0,30,39,2.67,4,365,28,92.0,5.723585
Manhattan,Midtown,Entire home/apt,961.0,30,0,0.47,331,363,0,167.0,6.8690143
Brooklyn,Bedford-Stuyvesant,Private room,56.0,30,1,0.09,31,269,1,348.0,4.0430512
Manhattan,Midtown,Entire home/apt,245.0,30,0,0.47,2,151,0,167.0,5.5053315
Brooklyn,Williamsburg,Private room,97.0,3,48,3.31,6,286,44,9.0,4.5849676
Manhattan,Lower East Side,Entire home/apt,441.0,30,12,0.87,1,192,9,21.0,6.09131
Manhattan,Upper East Side,Entire home/apt,105.0,30,0,0.47,1,56,0,167.0,4.6634393
Manhattan,SoHo,Entire home/apt,300.0,30,2,0.17,1,148,2,182.0,5.7071104
Manhattan,Midtown,Entire home/apt,717.0,2,58,4.01,1,250,48,21.0,6.5764694
Brooklyn,Williamsburg,Private room,89.0,3,52,3.63,6,288,45,5.0,4.4998097
Brooklyn,Williamsburg,Private room,88.0,4,60,4.16,6,285,51,20.0,4.4886365
Manhattan,Midtown,Entire home/apt,1083.0,30,0,0.47,331,363,0,167.0,6.9884133
Manhattan,Little Italy,Entire home/apt,622.0,30,34,4.16,1,167,34,15.0,6.4345465
Manhattan,Midtown,Entire home/apt,449.0,30,0,0.47,6,269,0,167.0,6.1092477
Manhattan,East Village,Entire home/apt,349.0,30,0,0.47,6,269,0,167.0,5.857933
Staten Island,Tompkinsville,Private room,72.0,3,3,0.42,2,269,3,69.0,4.2904596
Staten Island,Tompkinsville,Private room,86.0,3,3,1.43,2,167,3,25.0,4.465908
Staten Island,Mariners Harbor,Private room,200.0,30,0,0.47,1,178,0,167.0,5.303305
Manhattan,Upper East Side,Private room,104.0,30,0,0.47,1,365,0,167.0,4.65396
Manhattan,Midtown,Entire home/apt,297.0,30,0,0.47,1,269,0,167.0,5.6970935
Manhattan,Washington Heights,Private room,440.0,3,25,1.85,1,355,20,16.0,6.089045
Manhattan,Midtown,Private room,365.0,1,0,0.47,10,98,0,167.0,5.902633
Manhattan,Midtown,Private room,338.0,1,1,0.86,10,98,1,34.0,5.826
Manhattan,Little Italy,Private room,268.0,1,52,3.55,1,98,38,27.0,5.5947113
Brooklyn,Bedford-Stuyvesant,Private room,128.0,7,7,0.62,1,53,7,49.0,4.8598123
Manhattan,Chelsea,Entire home/apt,403.0,30,0,0.47,331,363,0,167.0,6.001415
Manhattan,Midtown,Entire home/apt,672.0,30,0,0.47,331,363,0,167.0,6.5117455
Manhattan,Upper East Side,Entire home/apt,583.0,30,0,0.47,331,363,0,167.0,6.369901
Manhattan,Midtown,Entire home/apt,661.0,30,0,0.47,331,363,0,167.0,6.4952655
Manhattan,Midtown,Entire home/apt,579.0,30,0,0.47,331,363,0,167.0,6.363028
Manhattan,Midtown,Entire home/apt,485.0,30,0,0.47,331,363,0,167.0,6.1862087
Manhattan,Midtown,Entire home/apt,485.0,30,0,0.47,331,363,0,167.0,6.1862087
Queens,Sunnyside,Private room,180.0,4,24,2.18,1,302,24,22.0,5.198497
Manhattan,Midtown,Entire home/apt,346.0,30,0,0.47,331,363,0,167.0,5.8493247
Manhattan,Hell's Kitchen,Entire home/apt,392.0,30,0,0.47,331,363,0,167.0,5.9738097
Manhattan,Hell's Kitchen,Entire home/apt,277.0,30,0,0.47,331,363,0,167.0,5.627621
Manhattan,Greenwich Village,Entire home/apt,454.0,30,0,0.47,331,363,0,167.0,6.1202974
Manhattan,Midtown,Entire home/apt,467.0,30,0,0.47,331,363,0,167.0,6.1484685
Manhattan,Chelsea,Entire home/apt,370.0,30,0,0.47,331,363,0,167.0,5.916202
Manhattan,Midtown,Entire home/apt,304.0,30,0,0.47,331,363,0,167.0,5.7203116
Manhattan,Midtown,Entire home/apt,309.0,30,0,0.47,331,363,0,167.0,5.7365723
Manhattan,Midtown,Entire home/apt,364.0,30,0,0.47,331,364,0,167.0,5.8998976
Manhattan,Theater District,Entire home/apt,360.0,30,0,0.47,331,363,0,167.0,5.888878
Manhattan,Lower East Side,Entire home/apt,292.0,30,0,0.47,331,363,0,167.0,5.6801724
Manhattan,East Village,Entire home/apt,309.0,30,0,0.47,331,363,0,167.0,5.7365723
Manhattan,SoHo,Entire home/apt,312.0,30,0,0.47,331,363,0,167.0,5.7462034
Manhattan,Theater District,Entire home/apt,289.0,30,0,0.47,331,363,0,167.0,5.669881
Manhattan,Financial District,Entire home/apt,348.0,30,0,0.47,331,363,0,167.0,5.855072
Manhattan,Upper West Side,Entire home/apt,444.0,30,0,0.47,331,363,0,167.0,6.0980744
Manhattan,Chinatown,Entire home/apt,577.0,30,0,0.47,331,363,0,167.0,6.359574
Manhattan,Chinatown,Entire home/apt,313.0,30,0,0.47,331,363,0,167.0,5.749393
Manhattan,Midtown,Entire home/apt,352.0,30,0,0.47,331,363,0,167.0,5.866468
Manhattan,Theater District,Entire home/apt,340.0,30,0,0.47,331,363,0,167.0,5.8318825
Manhattan,Chelsea,Entire home/apt,281.0,30,0,0.47,331,363,0,167.0,5.641907
Manhattan,Midtown,Entire home/apt,292.0,30,0,0.47,331,363,0,167.0,5.6801724
Manhattan,Theater District,Entire home/apt,384.0,30,0,0.47,331,363,0,167.0,5.9532433
Manhattan,Midtown,Entire home/apt,306.0,30,0,0.47,331,363,0,167.0,5.7268476
Manhattan,Roosevelt Island,Entire home/apt,439.0,30,0,0.47,331,363,0,167.0,6.086775
Manhattan,Financial District,Entire home/apt,336.0,30,0,0.47,331,363,0,167.0,5.820083
Manhattan,West Village,Entire home/apt,637.0,30,0,0.47,331,363,0,167.0,6.4583383
Manhattan,Gramercy,Entire home/apt,325.0,30,0,0.47,331,363,0,167.0,5.786897
Manhattan,Financial District,Entire home/apt,993.0,30,0,0.47,331,363,0,167.0,6.901737
Manhattan,Hell's Kitchen,Entire home/apt,352.0,30,0,0.47,331,363,0,167.0,5.866468
Manhattan,Hell's Kitchen,Entire home/apt,356.0,30,0,0.47,331,363,0,167.0,5.8777356
Manhattan,Chelsea,Entire home/apt,348.0,30,0,0.47,331,363,0,167.0,5.855072
Manhattan,Midtown,Entire home/apt,320.0,30,0,0.47,331,363,0,167.0,5.771441
Manhattan,Midtown,Entire home/apt,232.0,30,0,0.47,331,363,0,167.0,5.4510384
Manhattan,Financial District,Entire home/apt,469.0,30,0,0.47,331,363,0,167.0,6.152733
Manhattan,Financial District,Entire home/apt,469.0,30,0,0.47,331,363,0,167.0,6.152733
Manhattan,Chelsea,Entire home/apt,907.0,30,0,0.47,331,363,0,167.0,6.8112445
Manhattan,Midtown,Entire home/apt,524.0,30,0,0.47,331,363,0,167.0,6.263398
Manhattan,Hell's Kitchen,Entire home/apt,325.0,30,0,0.47,331,363,0,167.0,5.786897
Manhattan,Midtown,Entire home/apt,524.0,30,0,0.47,331,363,0,167.0,6.263398
Manhattan,Hell's Kitchen,Entire home/apt,325.0,30,0,0.47,331,363,0,167.0,5.786897
Manhattan,Hell's Kitchen,Entire home/apt,325.0,30,0,0.47,331,363,0,167.0,5.786897
Manhattan,Chelsea,Entire home/apt,674.0,30,0,0.47,331,363,0,167.0,6.514713
Manhattan,Midtown,Entire home/apt,484.0,30,0,0.47,331,363,0,167.0,6.184149
Manhattan,Financial District,Entire home/apt,260.0,30,0,0.47,331,363,0,167.0,5.5645204
Manhattan,Midtown,Entire home/apt,549.0,30,0,0.47,331,363,0,167.0,6.3099184
Brooklyn,East New York,Entire home/apt,200.0,3,65,5.04,1,284,59,15.0,5.303305
Manhattan,Murray Hill,Entire home/apt,273.0,30,0,0.47,331,363,0,167.0,5.613128
Manhattan,Murray Hill,Entire home/apt,388.0,30,0,0.47,331,363,0,167.0,5.963579
Manhattan,Theater District,Entire home/apt,281.0,30,0,0.47,331,363,0,167.0,5.641907
Manhattan,Flatiron District,Entire home/apt,848.0,30,0,0.47,331,363,0,167.0,6.744059
Manhattan,Hell's Kitchen,Entire home/apt,201.0,30,0,0.47,331,363,0,167.0,5.3082676
Manhattan,Midtown,Entire home/apt,656.0,30,0,0.47,331,363,0,167.0,6.4876842
Manhattan,Theater District,Entire home/apt,306.0,30,0,0.47,331,363,0,167.0,5.7268476
Manhattan,Chelsea,Entire home/apt,290.0,30,0,0.47,331,363,0,167.0,5.673323
Manhattan,Midtown,Entire home/apt,1608.0,30,0,0.47,331,363,0,167.0,7.383368
Manhattan,Midtown,Entire home/apt,407.0,30,0,0.47,331,363,0,167.0,6.011267
Manhattan,Theater District,Entire home/apt,384.0,30,0,0.47,331,363,0,167.0,5.9532433
Manhattan,Midtown,Entire home/apt,273.0,30,0,0.47,331,363,0,167.0,5.613128
Manhattan,Midtown,Entire home/apt,217.0,30,0,0.47,331,363,0,167.0,5.3844953
Manhattan,Midtown,Entire home/apt,289.0,30,0,0.47,331,363,0,167.0,5.669881
Manhattan,Tribeca,Entire home/apt,1458.0,30,0,0.47,331,363,0,167.0,7.2855067
Manhattan,Tribeca,Entire home/apt,266.0,30,0,0.47,331,363,0,167.0,5.587249
Manhattan,Financial District,Entire home/apt,412.0,30,0,0.47,331,363,0,167.0,6.0234475
Manhattan,Midtown,Entire home/apt,325.0,30,0,0.47,331,363,0,167.0,5.786897
Manhattan,SoHo,Entire home/apt,1328.0,30,0,0.47,331,363,0,167.0,7.192182
Manhattan,Financial District,Entire home/apt,314.0,30,0,0.47,331,363,0,167.0,5.7525725
Manhattan,Theater District,Entire home/apt,668.0,30,0,0.47,331,363,0,167.0,6.505784
Manhattan,NoHo,Entire home/apt,766.0,30,0,0.47,331,363,0,167.0,6.642487
Manhattan,Hell's Kitchen,Entire home/apt,296.0,30,0,0.47,331,363,0,167.0,5.6937323
Manhattan,Midtown,Entire home/apt,318.0,30,0,0.47,331,363,0,167.0,5.765191
Manhattan,Financial District,Entire home/apt,601.0,30,0,0.47,331,363,0,167.0,6.4002576
Manhattan,Theater District,Entire home/apt,507.0,30,0,0.47,331,363,0,167.0,6.2304816
Manhattan,Hell's Kitchen,Entire home/apt,268.0,30,0,0.47,331,363,0,167.0,5.5947113
Manhattan,Hell's Kitchen,Entire home/apt,352.0,30,0,0.47,331,363,0,167.0,5.866468
Manhattan,Chelsea,Entire home/apt,321.0,30,0,0.47,331,363,0,167.0,5.7745514
Bronx,Kingsbridge,Private room,45.0,30,2,0.2,1,268,2,62.0,3.8286414
Manhattan,Lower East Side,Entire home/apt,396.0,30,0,0.47,331,363,0,167.0,5.9839363
Manhattan,Midtown,Entire home/apt,388.0,30,0,0.47,331,363,0,167.0,5.963579
Manhattan,Lower East Side,Entire home/apt,382.0,30,0,0.47,331,363,0,167.0,5.9480352
Manhattan,SoHo,Entire home/apt,314.0,30,0,0.47,331,363,0,167.0,5.7525725
Manhattan,Midtown,Entire home/apt,356.0,30,0,0.47,331,363,0,167.0,5.8777356
Manhattan,Midtown,Entire home/apt,297.0,30,0,0.47,331,363,0,167.0,5.6970935
Manhattan,Chinatown,Entire home/apt,165.0,30,2,0.16,2,21,1,141.0,5.1119876
Manhattan,Midtown,Entire home/apt,352.0,30,0,0.47,331,363,0,167.0,5.866468
Manhattan,Tribeca,Entire home/apt,386.0,30,0,0.47,331,363,0,167.0,5.9584246
Manhattan,Hell's Kitchen,Entire home/apt,269.0,30,0,0.47,331,363,0,167.0,5.598422
Manhattan,Theater District,Entire home/apt,454.0,30,0,0.47,331,363,0,167.0,6.1202974
Manhattan,Theater District,Entire home/apt,448.0,30,0,0.47,331,363,0,167.0,6.107023
Manhattan,Midtown,Entire home/apt,564.0,30,0,0.47,331,363,0,167.0,6.336826
Manhattan,Financial District,Entire home/apt,305.0,30,0,0.47,331,363,0,167.0,5.723585
Manhattan,Theater District,Entire home/apt,479.0,30,0,0.47,331,363,0,167.0,6.173786
Brooklyn,Cypress Hills,Private room,67.0,30,4,0.33,12,274,4,36.0,4.2195077
Manhattan,Chelsea,Entire home/apt,356.0,30,0,0.47,331,363,0,167.0,5.8777356
Manhattan,Midtown,Entire home/apt,392.0,30,0,0.47,331,363,0,167.0,5.9738097
Manhattan,Washington Heights,Entire home/apt,328.0,30,0,0.47,331,363,0,167.0,5.7960577
Manhattan,Murray Hill,Entire home/apt,384.0,30,0,0.47,331,363,0,167.0,5.9532433
Manhattan,Hell's Kitchen,Entire home/apt,342.0,30,0,0.47,331,363,0,167.0,5.8377304
Manhattan,Chelsea,Entire home/apt,1169.0,30,0,0.47,331,363,0,167.0,7.0647593
Manhattan,Midtown,Entire home/apt,454.0,30,0,0.47,331,363,0,167.0,6.1202974
Manhattan,Midtown,Entire home/apt,364.0,30,0,0.47,331,363,0,167.0,5.8998976
Manhattan,Midtown,Entire home/apt,1220.0,30,0,0.47,331,363,0,167.0,7.1074257
Manhattan,Midtown,Entire home/apt,316.0,30,0,0.47,331,363,0,167.0,5.7589016
Manhattan,Theater District,Entire home/apt,247.0,30,0,0.47,331,363,0,167.0,5.5134287
Manhattan,Midtown,Entire home/apt,430.0,30,0,0.47,331,363,0,167.0,6.066108
Manhattan,SoHo,Entire home/apt,243.0,30,0,0.47,331,363,0,167.0,5.497168
Manhattan,Nolita,Entire home/apt,340.0,30,0,0.47,331,363,0,167.0,5.8318825
Manhattan,Midtown,Entire home/apt,376.0,30,0,0.47,331,363,0,167.0,5.9322453
Manhattan,Hell's Kitchen,Entire home/apt,304.0,30,0,0.47,331,363,0,167.0,5.7203116
Manhattan,Midtown,Entire home/apt,276.0,30,0,0.47,331,363,0,167.0,5.6240177
Manhattan,Nolita,Entire home/apt,281.0,30,0,0.47,331,363,0,167.0,5.641907
Manhattan,East Village,Entire home/apt,496.0,30,0,0.47,331,363,0,167.0,6.20859
Manhattan,Financial District,Entire home/apt,372.0,30,0,0.47,331,363,0,167.0,5.9215784
Manhattan,Midtown,Entire home/apt,356.0,30,0,0.47,331,363,0,167.0,5.8777356
Manhattan,Midtown,Entire home/apt,268.0,30,0,0.47,331,363,0,167.0,5.5947113
Manhattan,SoHo,Entire home/apt,614.0,30,0,0.47,331,363,0,167.0,6.4216223
Manhattan,Midtown,Entire home/apt,277.0,30,0,0.47,331,363,0,167.0,5.627621
Manhattan,Financial District,Entire home/apt,424.0,30,0,0.47,331,363,0,167.0,6.052089
Manhattan,Theater District,Entire home/apt,280.0,30,0,0.47,331,363,0,167.0,5.638355
Manhattan,Theater District,Entire home/apt,278.0,30,0,0.47,331,363,0,167.0,5.6312118
Manhattan,Tribeca,Entire home/apt,403.0,30,0,0.47,331,363,0,167.0,6.001415
Manhattan,Theater District,Entire home/apt,277.0,30,0,0.47,331,363,0,167.0,5.627621
Brooklyn,Cypress Hills,Private room,52.0,30,1,0.08,12,128,0,396.0,3.9702919
Manhattan,Theater District,Entire home/apt,716.0,30,0,0.47,331,363,0,167.0,6.5750756
Manhattan,Midtown,Entire home/apt,360.0,30,0,0.47,331,363,0,167.0,5.888878
Manhattan,Theater District,Entire home/apt,302.0,30,0,0.47,331,363,0,167.0,5.7137327
Manhattan,Midtown,Entire home/apt,579.0,30,0,0.47,331,363,0,167.0,6.363028
Manhattan,Upper West Side,Entire home/apt,988.0,30,0,0.47,331,363,0,167.0,6.896694
Brooklyn,Bushwick,Private room,49.0,30,1,0.08,31,256,0,393.0,3.912023
Brooklyn,Bedford-Stuyvesant,Private room,154.0,3,27,2.1,2,135,24,8.0,5.043425
Manhattan,Upper West Side,Private room,226.0,3,31,2.94,1,212,31,6.0,5.42495
Manhattan,Theater District,Entire home/apt,416.0,30,0,0.47,331,363,0,167.0,6.0330863
Manhattan,Hell's Kitchen,Entire home/apt,328.0,30,0,0.47,331,363,0,167.0,5.7960577
Manhattan,Midtown,Entire home/apt,364.0,30,0,0.47,331,363,0,167.0,5.8998976
Manhattan,Hell's Kitchen,Entire home/apt,585.0,30,0,0.47,331,363,0,167.0,6.3733196
Manhattan,Chelsea,Entire home/apt,360.0,30,0,0.47,331,363,0,167.0,5.888878
Manhattan,Chelsea,Entire home/apt,404.0,30,0,0.47,331,363,0,167.0,6.003887
Manhattan,Midtown,Entire home/apt,330.0,30,0,0.47,331,363,0,167.0,5.8021183
Manhattan,Battery Park City,Entire home/apt,649.0,30,0,0.47,331,363,0,167.0,6.4769726
Manhattan,Midtown,Entire home/apt,340.0,30,0,0.47,331,363,0,167.0,5.8318825
Manhattan,Financial District,Entire home/apt,321.0,30,0,0.47,331,363,0,167.0,5.7745514
Manhattan,Hell's Kitchen,Entire home/apt,406.0,30,0,0.47,331,363,0,167.0,6.0088134
Manhattan,Theater District,Entire home/apt,336.0,30,0,0.47,331,363,0,167.0,5.820083
Manhattan,Midtown,Entire home/apt,318.0,30,0,0.47,331,363,0,167.0,5.765191
Queens,Rosedale,Entire home/apt,133.0,2,23,1.62,1,269,15,3.0,4.89784
Manhattan,Murray Hill,Private room,184.0,1,2,0.14,8,186,1,356.0,5.220356
Manhattan,Murray Hill,Private room,220.0,1,7,0.48,8,253,5,318.0,5.398163
Manhattan,Murray Hill,Private room,200.0,1,1,0.07,8,299,0,432.0,5.303305
Manhattan,Murray Hill,Private room,216.0,1,3,0.21,8,227,1,30.0,5.379897
Manhattan,Murray Hill,Private room,265.0,1,0,0.47,8,238,0,167.0,5.583496
Manhattan,Murray Hill,Private room,220.0,1,2,0.17,8,290,2,353.0,5.398163
Manhattan,Murray Hill,Private room,1794.0,1,0,0.47,8,286,0,167.0,7.49276
Manhattan,Murray Hill,Private room,247.0,1,0,0.47,8,255,0,167.0,5.5134287
Brooklyn,Carroll Gardens,Private room,198.0,30,0,0.47,1,179,0,167.0,5.293305
Manhattan,Upper West Side,Entire home/apt,74.0,30,7,0.52,175,213,6,2.0,4.317488
Queens,Elmhurst,Private room,46.0,30,1,0.1,226,30,1,302.0,3.8501477
Brooklyn,Carroll Gardens,Entire home/apt,335.0,30,0,0.47,1,179,0,167.0,5.817111
Manhattan,Harlem,Entire home/apt,199.0,3,11,2.48,1,329,11,14.0,5.2983174
Brooklyn,Gowanus,Entire home/apt,256.0,30,4,0.31,2,156,3,28.0,5.549076
Brooklyn,Dyker Heights,Entire home/apt,75.0,30,2,0.15,5,118,1,42.0,4.3307333
Manhattan,East Harlem,Private room,140.0,30,0,0.47,5,365,0,167.0,4.94876
Brooklyn,Cypress Hills,Private room,55.0,30,3,0.26,12,246,3,235.0,4.0253515
Manhattan,Gramercy,Private room,104.0,2,62,4.82,5,101,60,2.0,4.65396
Manhattan,Hell's Kitchen,Entire home/apt,189.0,30,7,0.53,5,290,6,5.0,5.247024
Brooklyn,Bushwick,Private room,81.0,30,2,0.15,1,89,1,350.0,4.406719
Manhattan,Midtown,Entire home/apt,532.0,3,40,2.78,1,242,30,37.0,6.2785215
Manhattan,Midtown,Private room,97.0,1,21,1.7,69,196,20,23.0,4.5849676
Manhattan,Midtown,Entire home/apt,431.0,30,0,0.47,331,363,0,167.0,6.0684257
Manhattan,Chinatown,Private room,115.0,3,33,2.38,2,53,26,19.0,4.75359
Brooklyn,Cypress Hills,Private room,116.0,2,63,4.81,2,92,61,10.0,4.762174
Manhattan,Chelsea,Entire home/apt,438.0,30,1,0.09,19,270,1,337.0,6.0844994
Manhattan,Chinatown,Private room,115.0,3,36,2.71,2,31,31,24.0,4.75359
Brooklyn,East Flatbush,Entire home/apt,135.0,30,4,0.31,4,61,3,94.0,4.912655
Manhattan,Harlem,Private room,104.0,30,0,0.47,2,267,0,167.0,4.65396
Manhattan,Midtown,Entire home/apt,241.0,30,0,0.47,51,255,0,167.0,5.488938
Manhattan,Upper West Side,Entire home/apt,329.0,30,3,0.25,5,253,3,37.0,5.799093
Brooklyn,Bedford-Stuyvesant,Private room,48.0,30,2,0.16,4,118,1,305.0,3.8918204
Brooklyn,Gravesend,Entire home/apt,105.0,30,1,0.32,3,256,1,92.0,4.6634393
Queens,College Point,Private room,111.0,5,28,2.02,1,229,24,24.0,4.7184987
Manhattan,SoHo,Private room,800.0,30,0,0.47,2,269,0,167.0,6.685861
Manhattan,Chelsea,Entire home/apt,53.0,30,2,0.19,175,230,2,260.0,3.988984
Brooklyn,Bensonhurst,Entire home/apt,257.0,3,11,1.2,1,196,11,20.0,5.5529594
Queens,Springfield Gardens,Entire home/apt,99.0,1,30,2.47,1,254,30,4.0,4.6051702
Manhattan,Harlem,Entire home/apt,434.0,2,33,2.62,1,264,30,19.0,6.075346
Manhattan,Gramercy,Entire home/apt,636.0,30,0,0.47,331,363,0,167.0,6.4567695
Manhattan,Midtown,Entire home/apt,734.0,30,0,0.47,331,363,0,167.0,6.5998707
Manhattan,Theater District,Entire home/apt,331.0,30,0,0.47,331,364,0,167.0,5.805135
Manhattan,Midtown,Entire home/apt,474.0,30,0,0.47,331,363,0,167.0,6.163315
Manhattan,Midtown,Entire home/apt,648.0,30,0,0.47,331,363,0,167.0,6.475433
Manhattan,Theater District,Entire home/apt,358.0,30,0,0.47,331,363,0,167.0,5.8833222
Manhattan,Battery Park City,Entire home/apt,280.0,30,0,0.47,331,363,0,167.0,5.638355
Manhattan,Financial District,Entire home/apt,278.0,30,0,0.47,331,363,0,167.0,5.6312118
Manhattan,Hell's Kitchen,Entire home/apt,368.0,30,0,0.47,331,363,0,167.0,5.9107966
Manhattan,Midtown,Entire home/apt,342.0,30,0,0.47,331,363,0,167.0,5.8377304
Manhattan,Tribeca,Entire home/apt,1321.0,30,0,0.47,331,363,0,167.0,7.186901
Manhattan,SoHo,Entire home/apt,233.0,30,0,0.47,331,363,0,167.0,5.4553213
Manhattan,Upper East Side,Entire home/apt,344.0,30,0,0.47,331,363,0,167.0,5.8435445
Manhattan,Midtown,Entire home/apt,370.0,30,0,0.47,331,363,0,167.0,5.916202
Manhattan,Hell's Kitchen,Entire home/apt,285.0,30,0,0.47,331,363,0,167.0,5.655992
Manhattan,Upper West Side,Entire home/apt,952.0,30,0,0.47,331,363,0,167.0,6.859615
Manhattan,Chelsea,Entire home/apt,332.0,30,0,0.47,331,363,0,167.0,5.8081427
Manhattan,Theater District,Entire home/apt,411.0,30,0,0.47,331,363,0,167.0,6.0210233
Manhattan,Midtown,Entire home/apt,394.0,30,0,0.47,331,363,0,167.0,5.9788857
Manhattan,Midtown,Entire home/apt,1712.0,30,0,0.47,331,363,0,167.0,7.4460015
Manhattan,Murray Hill,Entire home/apt,352.0,30,0,0.47,331,363,0,167.0,5.866468
Manhattan,Midtown,Entire home/apt,515.0,30,0,0.47,331,363,0,167.0,6.2461066
Manhattan,Midtown,Entire home/apt,928.0,30,0,0.47,331,363,0,167.0,6.834109
Manhattan,Murray Hill,Entire home/apt,369.0,30,0,0.47,331,363,0,167.0,5.913503
Manhattan,Murray Hill,Entire home/apt,245.0,30,0,0.47,331,363,0,167.0,5.5053315
Manhattan,Financial District,Entire home/apt,564.0,30,0,0.47,331,363,0,167.0,6.336826
Manhattan,Upper West Side,Entire home/apt,396.0,30,0,0.47,331,363,0,167.0,5.9839363
Manhattan,Theater District,Entire home/apt,1024.0,30,0,0.47,331,363,0,167.0,6.932448
Brooklyn,Fort Hamilton,Entire home/apt,102.0,1,58,4.35,62,255,56,16.0,4.634729
Brooklyn,Fort Hamilton,Entire home/apt,103.0,1,66,4.77,62,244,55,6.0,4.644391
Brooklyn,Fort Hamilton,Entire home/apt,102.0,1,49,3.59,62,240,39,15.0,4.634729
Brooklyn,Fort Hamilton,Entire home/apt,111.0,1,58,4.14,62,235,49,2.0,4.7184987
Brooklyn,Fort Hamilton,Entire home/apt,111.0,1,73,5.17,62,318,61,2.0,4.7184987
Brooklyn,Fort Hamilton,Entire home/apt,114.0,1,66,4.71,62,253,57,13.0,4.744932
Brooklyn,Fort Hamilton,Entire home/apt,103.0,1,73,5.24,62,247,67,5.0,4.644391
Brooklyn,Fort Hamilton,Entire home/apt,114.0,1,70,4.95,62,247,59,7.0,4.744932
Manhattan,Midtown,Entire home/apt,118.0,30,2,0.2,5,42,2,155.0,4.7791233
Queens,St. Albans,Private room,47.0,30,6,0.55,1,345,6,35.0,3.871201
Brooklyn,Bedford-Stuyvesant,Entire home/apt,117.0,30,0,0.47,1,268,0,167.0,4.7706847
Brooklyn,East Flatbush,Entire home/apt,222.0,3,19,3.52,1,158,19,2.0,5.4071717
Manhattan,Hell's Kitchen,Entire home/apt,299.0,30,3,0.28,6,262,3,198.0,5.7037826
Manhattan,Midtown,Private room,500.0,1,0,0.47,5,365,0,167.0,6.216606
Queens,Astoria,Private room,95.0,7,14,1.06,1,41,11,41.0,4.564348
Manhattan,West Village,Entire home/apt,175.0,30,2,0.26,1,208,2,167.0,5.170484
Manhattan,Gramercy,Entire home/apt,199.0,30,2,0.16,21,213,1,154.0,5.2983174
Manhattan,Midtown,Private room,96.0,1,4,0.29,69,181,2,105.0,4.574711
Staten Island,Prince's Bay,Private room,62.0,2,1,1.0,1,39,1,10.0,4.1431346
Brooklyn,Downtown Brooklyn,Private room,165.0,30,1,0.08,1,89,0,377.0,5.1119876
Queens,Elmhurst,Entire home/apt,108.0,30,5,0.47,1,156,5,46.0,4.691348
Manhattan,Midtown,Entire home/apt,108.0,30,1,0.08,5,41,1,356.0,4.691348
Brooklyn,Fort Hamilton,Entire home/apt,115.0,30,0,0.47,20,269,0,167.0,4.75359
Brooklyn,Fort Hamilton,Entire home/apt,115.0,30,0,0.47,20,269,0,167.0,4.75359
Manhattan,Harlem,Private room,95.0,30,0,0.47,1,179,0,167.0,4.564348
Brooklyn,Williamsburg,Entire home/apt,185.0,30,0,0.47,1,213,0,167.0,5.2257466
Manhattan,Washington Heights,Entire home/apt,122.0,365,0,0.47,1,365,0,167.0,4.8121843
Brooklyn,Bedford-Stuyvesant,Private room,90.0,30,1,0.14,22,270,1,213.0,4.5108595
Manhattan,Harlem,Entire home/apt,300.0,30,0,0.47,4,268,0,167.0,5.7071104
Manhattan,SoHo,Entire home/apt,600.0,30,0,0.47,1,364,0,167.0,6.398595
Brooklyn,East New York,Private room,254.0,3,52,4.19,1,225,51,4.0,5.5412636
Brooklyn,Williamsburg,Entire home/apt,115.0,30,0,0.47,2,178,0,167.0,4.75359
